"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","fc_direction"
"ENSG00000168393",644.803911107323,-0.540685088465436,0.0628259545852675,-8.60607836418335,7.56025897569787e-18,8.24949311164025e-17,"DTYMK",1841,"DOWN"
"ENSG00000111911",439.499482765594,0.153099573058368,0.0579115912079791,2.64367754131532,0.00820107434308025,0.0159702236033482,"HINT3",135114,"UP"
"ENSG00000114487",158.028699582675,1.22237987129662,0.0933973390658922,13.0879517930829,3.85873363181796e-39,1.07176788194752e-37,"MORC1",27136,"UP"
"ENSG00000152242",628.089155504309,-0.204510039273385,0.0504816312216878,-4.05117731586938,5.09605694785107e-05,0.000150051283704162,"C18orf25",147339,"DOWN"
"ENSG00000038382",5098.55531061962,-0.341916137673598,0.0212629260471345,-16.0803897316699,3.50169096196769e-58,1.6261852827378e-56,"TRIO",7204,"DOWN"
"ENSG00000090863",1424.12777947111,0.365618475769189,0.0358231214378057,10.2062148996133,1.85978881958661e-24,3.00726297986081e-23,"GLG1",2734,"UP"
"ENSG00000170471",1824.12088369851,0.18987112437258,0.0299296915683534,6.34390514646475,2.24012783505713e-10,1.30430712963958e-09,"RALGAPB",57148,"UP"
"ENSG00000132780",569.490116707392,0.149912983318774,0.0572590985836103,2.61815129869482,0.00884075967712608,0.0171097215955049,"NASP",4678,"UP"
"ENSG00000143870",886.089125150612,0.322781263351785,0.0452200337949348,7.13801464226108,9.46885473816605e-13,6.957810348741e-12,"PDIA6",10130,"UP"
"ENSG00000143107",54.4910198167191,-0.783919637774101,0.174503454900008,-4.49228720556445,7.0462310191731e-06,2.37465144071407e-05,"FNDC7",163479,"DOWN"
"ENSG00000138668",706.095100166181,-0.244149431991149,0.0546614768597141,-4.46657218241187,7.9482852296337e-06,2.65935422236447e-05,"HNRNPD",3184,"DOWN"
"ENSG00000100335",667.099257903336,-0.274438385714177,0.0482765073110377,-5.68471915223723,1.31027802756617e-08,6.31478949773486e-08,"MIEF1",54471,"DOWN"
"ENSG00000159720",864.312744861927,-0.0967249516025972,0.0424250424711379,-2.27990229281208,0.0226134840548085,0.0398576817787045,"ATP6V0D1",9114,"DOWN"
"ENSG00000117597",543.492495863939,-0.223764644992178,0.0532636236621064,-4.20107813940138,2.65646876958768e-05,8.21566393577862e-05,"UTP25",27042,"DOWN"
"ENSG00000173848",266.412557563313,-0.588697074715764,0.0964517847511583,-6.10353739160534,1.03746283182053e-09,5.62322291196843e-09,"NET1",10276,"DOWN"
"ENSG00000185565",1927.47166326963,-0.0830832514651939,0.0294998276259455,-2.8163978623428,0.00485654823709688,0.00995138105059914,"LSAMP",4045,"DOWN"
"ENSG00000001461",851.085441300285,0.106892582531576,0.0416213765982908,2.56821353035127,0.0102224165398076,0.0194848556931811,"NIPAL3",57185,"UP"
"ENSG00000095951",387.187783956011,0.195894272883814,0.0597271862933761,3.27981753437361,0.0010387424409345,0.00245018279952246,"HIVEP1",3096,"UP"
"ENSG00000165322",825.437040838235,0.176221903221838,0.0430166192631136,4.09660048233838,4.19261549679469e-05,0.000125067486941897,"ARHGAP12",94134,"UP"
"ENSG00000138617",242.491071003614,-0.537872068434151,0.0850598973518103,-6.32345071155559,2.55785817248717e-10,1.47818483736068e-09,"PARP16",54956,"DOWN"
"ENSG00000198668",1414.09682970496,0.5133423404118,0.0363203581590831,14.1337356356279,2.35322562828912e-45,7.98858173813938e-44,"CALM1",801,"UP"
"ENSG00000152253",106.606171033183,-0.945508709385057,0.18358423462309,-5.15027181569402,2.60109214539244e-07,1.05997472123574e-06,"SPC25",57405,"DOWN"
"ENSG00000107863",2492.34926448706,-0.14462452581373,0.0265066846185814,-5.45615296272651,4.86560825559374e-08,2.18867539122213e-07,"ARHGAP21",57584,"DOWN"
"ENSG00000126775",286.335052092441,-0.212271749977195,0.0703417765621963,-3.01771948835418,0.00254684532923546,0.00556119508603042,"ATG14",22863,"DOWN"
"ENSG00000143669",1165.67854496757,0.276641719571492,0.0354586505956168,7.80181182658116,6.10245973375149e-15,5.37961712291988e-14,"LYST",1130,"UP"
"ENSG00000119950",230.915602371023,0.553456406638777,0.0769826483605428,7.18936563531437,6.50930423959228e-13,4.86000142904607e-12,"MXI1",4601,"UP"
"ENSG00000123136",971.581912212415,-0.668100875625765,0.0484513789272874,-13.7890993077495,2.96437888919415e-43,9.4033986075257e-42,"DDX39A",10212,"DOWN"
"ENSG00000171033",211.346498829962,0.401936933570603,0.108775218082486,3.69511494121582,0.000219787336827709,0.000583519547351863,"PKIA",5569,"UP"
"ENSG00000179562",534.79757408766,0.473408576307047,0.0538755079685193,8.78708329921772,1.53492969917504e-18,1.74711115759042e-17,"GCC1",79571,"UP"
