Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
SRR2443147	125551.0	125519.5	125361.0	122952.5	118240.0	115358.0	118229.0	127682.5	142132.0	150691.0	173672.5	197412.0	199343.5	249188.0	300317.0	329195.0	357280.0	395913.5	482418.0	543849.5	557078.5	651083.5	746171.5	756281.0	863374.5	1012160.5	1230146.5	1404986.0	1430158.5	1579478.5	1763400.0	1843461.0	2234527.5	2608425.0	2630321.0	2816718.5	3026779.5	3071885.5	3463647.5	3887822.5	3932421.0	3965045.5	4066564.5	4585237.0	5090861.0	5197368.5	5436217.0	5659373.0	5731860.0	6568511.0	7634219.5	9978096.5	12079979.5	12177008.5	12684733.0	13163949.0	13278906.0	14117515.0	14892984.0	14899916.5	12845619.5	10742819.0	10685954.0	9493782.0	8270243.0	7967071.0	7686584.5	7701846.5	7953469.5	8154950.0	8091220.0	6531861.5	4991298.0	4967248.0	5042102.0	5006713.0	4125068.0	3231589.0	3035406.0	2510032.5	2005384.5	1864792.0	1669075.0	1473716.5	1368986.5	1307956.0	1233504.5	1196853.5	1045016.5	884461.0	785880.5	696209.0	645092.5	566326.5	484458.0	400874.5	355278.0	341796.0	337658.0	336846.5	336821.0
SRR2443148	167004.0	166809.5	166530.0	165655.5	164080.5	165041.0	172749.0	186599.5	209638.5	225282.5	261462.0	298418.5	301064.5	379885.5	460848.0	492418.5	522946.5	585160.5	697328.5	769079.0	790089.5	897609.5	1006583.5	1023343.0	1136006.0	1326279.0	1588147.0	1770574.5	1812409.0	1969300.5	2189574.5	2326350.5	2890714.5	3428458.0	3463400.5	3610933.0	3792550.5	3859966.0	4312061.5	4811382.5	4732527.0	4639298.0	4816478.5	5522043.0	6194404.0	6366424.0	6661059.5	6943743.0	7085949.5	8930120.5	11144132.0	14358460.0	17183157.0	17359409.0	17711588.0	17995218.5	18132053.0	18569885.5	18890275.0	18789148.5	15827494.5	12825795.0	12696326.0	11048678.5	9341117.5	9014806.0	8740198.0	8748860.5	8808579.5	8790638.5	8633680.5	6986823.0	5406511.0	5331933.0	5331225.0	5171902.5	4386247.0	3613042.5	3358404.5	2884318.5	2441206.5	2279182.0	2089654.0	1877689.5	1727918.0	1662942.5	1578193.5	1536265.0	1320888.0	1095932.5	963766.5	841100.0	760829.0	642393.5	546490.0	458211.5	410190.0	396344.5	393306.0	392750.0	392742.0
SRR2443149	257195.0	257703.5	258913.5	255690.0	247514.5	242266.5	249979.0	275237.5	309966.5	329710.0	378509.5	428739.5	434937.0	532703.5	633668.5	698824.0	762624.5	831670.0	1000706.5	1133489.5	1165148.5	1368017.5	1573352.0	1600016.0	1830506.0	2124592.5	2491471.0	2793532.5	2852381.5	3211275.5	3612904.0	3738432.5	4196371.0	4631791.5	4675512.0	5076338.5	5520166.5	5604886.0	6122052.5	6690051.5	7044864.0	7378641.5	7508658.5	7893725.0	8262964.5	8376049.0	8732995.5	9084937.0	9157710.5	9543083.5	10144685.5	10812910.0	11255711.0	11327001.0	11578262.5	11812444.5	11898659.0	12054284.5	12177920.0	12206091.5	11418197.5	10580334.5	10536598.0	9772818.5	8958925.5	8305276.0	7673844.5	7634032.0	7220898.5	6765827.0	6616387.5	5675813.5	4758283.5	4619253.0	4335322.5	3966911.5	3425346.5	2950611.0	2817151.5	2486598.0	2174654.5	2052168.5	1876931.5	1670596.0	1528862.0	1452407.0	1363948.5	1324636.0	1153675.5	975970.5	867479.0	763712.5	698386.5	601494.0	514145.0	440401.0	400308.5	383049.0	377071.5	376160.5	376149.0
SRR2443150	159577.0	159603.0	160169.5	158491.5	153006.5	148415.0	151244.5	163269.0	182742.0	195230.5	224981.0	255627.0	259200.0	321497.0	386642.0	432097.5	475942.0	519275.5	637983.0	734873.0	755143.0	883401.0	1013941.0	1030221.5	1186918.0	1393028.5	1653593.5	1861789.5	1893566.0	2123088.0	2389886.5	2482225.5	2854590.5	3205892.5	3232033.5	3472795.5	3743578.5	3800471.0	4148587.0	4529683.5	4696612.0	4850073.5	4958552.0	5298741.5	5614239.0	5707846.0	5961075.5	6212299.0	6284817.0	6823906.5	7569826.0	8865959.0	9947799.5	10042103.0	10513061.0	10960374.5	11076562.0	11466370.5	11811081.0	11846464.5	10671928.5	9472313.5	9457331.5	8765932.0	8046062.0	7715052.0	7397227.0	7392794.0	7214669.0	6997407.5	6915057.5	5840868.5	4787045.5	4716775.5	4527134.0	4248545.5	3658995.0	3094645.0	2933290.5	2570174.0	2228357.0	2092845.0	1893549.5	1696126.5	1579808.0	1490135.0	1386790.0	1341420.0	1183397.0	1014109.0	902780.0	800683.5	733921.0	640657.0	556791.5	482500.5	434504.5	406707.5	395712.5	393350.0	393284.0
SRR2443151	190813.0	189392.5	188158.0	183870.0	174034.5	165803.5	165037.5	174429.5	190707.0	200231.5	226697.0	253984.5	256713.5	315257.5	375516.0	411682.0	447171.0	486050.0	586346.5	665289.5	682014.5	792905.5	905154.5	919133.5	1054742.0	1230494.5	1462280.5	1652582.0	1682950.5	1885643.0	2121054.0	2201080.0	2537078.5	2857847.0	2883476.0	3106024.0	3352272.5	3401428.0	3770934.0	4172715.0	4331836.5	4479389.0	4573563.0	4927085.5	5269906.5	5361387.5	5615319.0	5865603.5	5936329.5	6629592.5	7505970.5	8593711.0	9487063.5	9571745.5	9851456.0	10103029.0	10192880.5	10533379.0	10828140.5	10839532.0	9780152.5	8677483.5	8632124.5	7833377.5	7004494.0	6585871.5	6180213.5	6165461.0	6005959.0	5808093.5	5712474.5	4761277.5	3834004.0	3755137.0	3608169.0	3395195.0	2870583.5	2366315.5	2231747.5	1919459.5	1622123.5	1518974.0	1381173.5	1232612.5	1137066.0	1080464.5	1013931.5	982001.5	849768.0	711885.5	630641.5	554785.0	507442.5	438166.5	375589.0	318807.5	286120.5	272550.0	267771.5	267081.0	267075.0
SRR2443152	206714.0	206942.0	207770.0	206274.5	201184.5	197199.5	201508.0	218376.5	244304.5	259901.0	298235.0	337363.0	341722.5	424451.5	510003.0	564876.0	618497.0	675022.5	817737.5	929306.5	953176.0	1109127.0	1267535.0	1288423.0	1477652.0	1722162.5	2031511.0	2283583.0	2326738.5	2605820.5	2927316.0	3034137.0	3470853.0	3886616.0	3919998.5	4203209.5	4515973.5	4578909.5	5000303.0	5458681.5	5613865.5	5756495.0	5877093.5	6260244.5	6625900.0	6738442.5	6986300.0	7226689.0	7306859.0	8280819.0	9482853.5	10544869.5	11366388.0	11470656.0	11735754.5	11957616.0	12052661.0	12365008.0	12616369.5	12598045.5	11248386.0	9873458.5	9821248.0	8875871.0	7894135.0	7502266.5	7133182.5	7125189.5	6956802.5	6739315.0	6628133.5	5551355.5	4506187.5	4418892.0	4270847.5	4021084.5	3446335.0	2907492.0	2736668.0	2376941.5	2042713.0	1920787.5	1757194.0	1572372.5	1447814.0	1378115.0	1297488.0	1259978.5	1089497.5	913468.5	808861.5	708706.5	647586.5	559519.0	482044.0	411314.5	369508.0	351515.5	344687.0	343627.5	343599.0
SRR2443153	291979.0	292447.5	293427.5	290114.0	282006.0	277367.5	285799.0	311098.5	348489.5	371071.5	426645.5	483933.0	490744.0	603301.0	720085.0	789406.5	857694.0	936565.5	1117069.0	1257376.0	1294355.5	1494246.5	1697029.5	1728304.0	1962864.5	2267997.0	2632476.5	2929938.5	2995874.0	3326958.5	3722293.5	3874718.0	4297955.0	4702820.5	4761345.0	5107113.0	5498528.0	5594851.5	6032711.5	6520489.0	6776463.0	7013181.5	7154909.5	7429642.5	7687978.5	7809770.0	8034510.5	8257275.0	8341283.0	8565491.5	9021864.5	9730421.0	10200702.5	10298684.5	10443971.0	10557449.5	10653165.5	10726565.5	10755354.0	10764223.5	10023675.5	9221528.0	9144764.0	8529340.5	7861233.5	7389610.0	6945336.0	6904501.5	6552527.5	6145411.0	5949862.5	5202091.5	4516984.0	4360318.0	4115331.0	3789146.5	3329833.5	2935818.5	2782308.5	2506238.5	2250915.0	2120601.5	1962042.5	1768640.0	1616813.0	1546750.0	1464128.5	1425978.0	1237955.5	1044043.5	920763.5	802763.0	732417.5	624833.0	533805.0	463890.0	428178.0	412471.5	407845.0	407005.5	406997.0
SRR2443154	217798.0	217761.0	218355.5	217358.5	213449.5	211637.5	219335.0	239109.0	269401.0	288574.5	330676.5	373561.5	378435.5	471429.0	567583.5	616936.5	665879.0	732878.0	871174.0	973714.0	1003137.5	1151484.0	1302353.5	1326475.0	1497345.5	1730929.5	2011353.0	2233404.0	2287950.0	2532935.5	2831015.5	2956649.5	3324890.5	3681177.0	3731727.5	3968540.0	4246648.5	4327137.0	4691041.5	5103290.0	5279009.0	5437998.5	5566238.0	5850097.0	6123274.0	6239754.0	6403271.5	6568627.5	6657275.5	6949488.5	7458194.5	8321923.5	8961416.5	9074193.5	9201257.0	9277482.0	9363711.5	9376690.5	9330761.0	9299439.5	8507392.0	7665338.5	7576577.0	7026873.5	6428207.0	6050401.0	5703381.5	5668225.5	5393928.5	5076547.0	4906436.5	4305139.0	3767570.5	3640782.5	3451531.0	3186370.0	2800112.5	2472808.0	2340926.5	2112923.5	1901793.0	1785570.5	1649167.5	1481821.5	1347041.5	1288996.0	1220591.0	1188217.0	1025970.0	860246.0	764797.0	673458.5	612882.0	520445.0	445948.0	390258.0	362810.5	351055.5	347380.0	346694.5	346686.0
SRR2443155	223205.0	223405.0	224559.0	220815.5	210288.5	201479.0	202405.0	218735.0	244907.0	260042.0	298714.5	338761.0	344814.5	425933.0	508994.0	577725.5	646260.5	695789.5	859919.5	999709.0	1025114.0	1216579.0	1408762.5	1434645.5	1682261.5	1974214.0	2345592.5	2669126.0	2717783.5	3074478.0	3460085.0	3556430.0	3998417.5	4425764.5	4467897.0	4817039.0	5191267.0	5254165.5	5683087.0	6142590.5	6439500.5	6724787.5	6823853.5	7089562.0	7339119.0	7429219.5	7647574.0	7852552.0	7918983.5	8322287.5	8888161.5	9598290.0	10132823.0	10210346.0	10494964.0	10763327.5	10852633.5	11229284.0	11578151.0	11615669.0	10684012.5	9710042.0	9675072.5	8868450.0	8032997.5	7571011.0	7117288.5	7092868.0	6906779.5	6685171.5	6592295.5	5527107.5	4478161.5	4390665.0	4230329.0	3994525.5	3401590.5	2832655.5	2665106.0	2270400.5	1901509.5	1780576.0	1616738.5	1427945.5	1308460.0	1239198.0	1160992.5	1124372.0	973550.0	816117.5	723561.0	636596.0	583499.0	506952.0	437105.0	371738.0	331327.5	313210.5	305436.5	303887.5	303865.0
